ESN,GP_MA,HC_MA,T2,EGT_RAW,VIBS,GS_VIBS,RUL,date
A45,3.971441340389716,5.463822478653982,642.25,391,-2.7074673800332016,0.1145225560953131,152,2022-01-06
A45,4.087879593811522,3.607733901311148,642.59,391,-3.0065596599800384,2.65074289897516,151,2022-01-07
A45,7.265048356363717,5.58179500733119,641.75,392,-7.006340671890291,1.3756095757509672,150,2022-01-08
A45,10.836523548251252,3.984745213923381,642.48,392,-5.2446936581259385,-0.0457468309419879,149,2022-01-09
A45,9.51107835135119,4.728540649120461,642.19,392,-5.4083195093898695,-0.2761027289696816,148,2022-01-10
A45,9.77761593527623,6.559797764131818,642.04,392,-7.654791948865303,-0.7584181884490813,147,2022-01-11
A45,9.729008754484749,3.888823829380244,642.23,393,-3.911235972471253,0.9719026786681004,146,2022-01-12
A45,12.406921156238065,6.747248426554799,641.83,391,-7.314711309656492,-1.8774588863587949,145,2022-01-13
A45,6.409231240083879,5.142942720169214,642.2,392,-1.4028682741530107,1.000026464158401,144,2022-01-14
A45,10.299952338394748,4.022567686446398,642.15,392,-6.58136531892298,-1.5709217187003728,143,2022-01-15
A45,8.129891154946556,5.351546122405534,642.28,392,-8.072937715818737,-2.073110727260355,142,2022-01-16
A45,6.175280989372723,3.773358056312179,642.06,391,-0.9665571073453094,-1.2241683713941685,141,2022-01-17
A45,4.387674836971163,6.279405550347303,642.47,392,-6.156962258087583,-0.8491632158228913,140,2022-01-18
A45,17.426895577825633,5.9640117039289935,641.91,392,-7.0216559897783855,-1.7190790452549665,139,2022-01-19
A45,8.624715105294362,4.876247537399305,642.11,391,-2.599983961835353,-0.4093735349946329,138,2022-01-20
A45,11.129516260721962,5.2025278959407535,642.23,391,-2.5490669326362982,-1.3444211663846464,137,2022-01-21
A45,12.654619710239077,4.000401886693052,642.64,391,-3.9570282205654537,-0.0379159733531443,136,2022-01-22
A45,9.398525832134103,5.5027946412225415,642.31,391,-8.666489440234379,1.6648885142671592,135,2022-01-23
A45,6.2526557366318265,6.048957941005013,642.15,393,-3.386588724863471,-0.7301455718342683,134,2022-01-24
A45,12.532893921344268,5.998486358093957,642.74,392,-4.323476358298091,-1.8540568188795328,133,2022-01-25
A45,8.241547730560756,3.8443978211122825,641.57,392,-5.1697155793891385,1.110389050927704,132,2022-01-26
A45,10.353479897003533,4.785209762491116,641.64,391,-5.729917851025139,0.3512036362831362,131,2022-01-27
A45,12.74911589935416,5.604192768419177,642.0,392,-4.207100265824634,-1.7687358209016173,130,2022-01-28
A45,15.269828859214805,5.473515377022849,641.66,392,-5.468415652417297,-0.5137573244377184,129,2022-01-29
A45,7.651911144977816,5.179529499851942,641.87,393,-5.793524723564055,-1.5381373752953238,128,2022-01-30
A45,7.1070524742699375,7.629519836482331,641.99,390,-1.5844836925489458,-0.5279502272824943,127,2022-01-31
A45,4.919461274222253,2.4009148046179902,642.83,393,-3.0507085147359403,0.7410067567748934,126,2022-02-01
A45,9.162155782355525,4.154152813954071,642.15,391,-3.892288198181289,-0.4922057260915519,125,2022-02-02
A45,8.376249064781598,4.885102952611257,642.1,391,-7.021695561843322,1.204344916858015,124,2022-02-03
A45,8.550851988814095,4.758157358609272,642.21,391,-4.03033475745017,0.9233202524724672,123,2022-02-04
A45,10.888844144536083,4.467029848395186,642.04,389,1.4637196413625255,0.3464008658108963,122,2022-02-05
A45,16.486230912781394,5.6707513952500745,641.71,394,-3.368224261361348,0.0572606627625719,121,2022-02-06
A45,10.379820682420885,5.316905483312183,642.21,391,-2.687501299980914,2.4488658830964187,120,2022-02-07
A45,10.577569726016243,4.284498884249087,641.98,391,-3.2843612629874266,-0.3837691080788105,119,2022-02-08
A45,10.824598550665504,6.686760053567247,642.08,391,-9.539222504747048,-0.7081573581057354,118,2022-02-09
A45,3.162976867490533,5.841951077488606,642.24,391,-4.2866631527988135,-1.3832562287385834,117,2022-02-10
A45,10.558634487068076,5.340431791979193,642.32,392,-4.932993539289677,-0.866805438334582,116,2022-02-11
A45,7.4451175405112995,4.2794540791702245,642.17,392,-6.5903959820031455,-1.121742835359635,115,2022-02-12
A45,9.560511406830768,5.60700639598888,642.07,393,-8.247509488789524,0.3066504018147776,114,2022-02-13
A45,7.305729254212452,2.7351192768181742,642.15,392,-5.042982149677205,0.7908893794718205,113,2022-02-14
A45,9.771835972872791,6.765017101098127,643.17,393,-4.804806639973061,1.6817016398120823,112,2022-02-15
A45,11.977638738194926,7.264578127660161,641.91,391,-3.529567189641384,0.0841564867499189,111,2022-02-16
A45,11.42362093847242,4.33090066645053,642.02,391,-5.299196262851987,-1.9892976413135173,110,2022-02-17
A45,11.253415030973937,4.654916308619222,642.18,391,-5.129399095740796,-0.9726405900540191,109,2022-02-18
A45,8.973025056542111,5.53233027649606,641.62,391,-6.246845003612533,0.1731015154591302,108,2022-02-19
A45,4.396983644534844,5.9175233601240524,642.69,393,-6.5239887192232136,-1.323512254005773,107,2022-02-20
A45,8.613386182504131,5.400925477762624,642.68,392,-2.5283725063494504,-0.9545766841247932,106,2022-02-21
A45,9.030991099551736,5.766713245580188,642.34,391,-5.65637028258546,1.5782667207491494,105,2022-02-22
A45,6.884454537466271,6.04104385473859,642.62,392,-5.4818622844453815,-0.1943616771579685,104,2022-02-23
A45,4.893692085414903,5.03057225707316,641.84,392,-4.0381486417130175,1.6907835707100258,103,2022-02-24
A45,4.246825952642614,5.273065556546982,642.12,392,-3.792165843866069,-0.4088762596440345,102,2022-02-25
A45,8.802169888558899,3.7108018695731415,642.23,391,-8.067842638033309,-0.6500444322466915,101,2022-02-26
A45,12.64882901413996,4.176450496702803,642.46,392,-4.183920491544998,-0.1918891415222277,100,2022-02-27
A45,5.854588609338771,5.7870856534960735,642.11,392,-4.07286325639426,-2.1203785864521016,99,2022-02-28
A45,12.453847535169963,4.138841346182631,642.43,392,-5.590657086391145,-0.1831873297292371,98,2022-03-01
A45,13.368776130504838,6.750794245016677,641.93,389,-4.889085725952048,-2.081105175121542,97,2022-03-02
A45,10.949009819154648,6.096376287703311,642.66,391,-7.242374122221688,1.9588346165927315,96,2022-03-03
A45,12.592669576966388,5.125109825726216,642.07,390,-9.759485832065971,0.5714657770880629,95,2022-03-04
A45,11.139111684233248,5.625016174023391,642.49,393,-7.845275154327602,0.92265101629475,94,2022-03-05
A45,6.161105691339902,4.457703775824792,642.39,392,-5.491258265145001,-1.6144548145560875,93,2022-03-06
A45,6.988842751591518,6.653364650432527,641.96,392,-6.654592905689214,-1.1827379195862429,92,2022-03-07
A45,14.885006594385708,3.468268169967222,641.87,391,-3.604915067238415,-0.5002994336185804,91,2022-03-08
A45,15.505834913314256,4.888028527911096,642.58,394,-5.684489510580553,0.5634632923548984,90,2022-03-09
A45,10.331110691568565,6.751330255286298,642.62,392,-6.165847043672804,2.519970292776529,89,2022-03-10
A45,10.417401987366995,4.192001178628384,642.25,393,-3.680975129794007,-0.0465599619056173,88,2022-03-11
A45,10.621909671944527,3.3651007026255715,642.72,391,-4.842730652980489,0.0917605433717726,87,2022-03-12
A45,6.532550398175526,5.205580589950693,642.51,394,-4.427569546948751,0.5834966028367967,86,2022-03-13
A45,13.060634575674143,4.325173040909723,642.32,390,-4.330542383265748,1.4289237601209164,85,2022-03-14
A45,13.272140822751451,5.188933694599187,642.39,392,-7.348561314887223,-0.4372903005571722,84,2022-03-15
A45,9.307464383419704,4.450902827472238,642.09,393,-3.7714618289864505,-0.7106019178231496,83,2022-03-16
A45,8.698064618027939,4.042958430818016,642.41,392,-3.7154535608003183,0.5499843232248793,82,2022-03-17
A45,10.279051684023733,4.520576963990543,642.98,393,-4.213785532484115,0.4687098389599314,81,2022-03-18
A45,11.207303329051683,6.549740993637252,642.05,390,-5.526517202674159,0.3537072863585154,80,2022-03-19
A45,5.928424572909084,5.429083986784256,642.3,391,-8.786252768033037,-0.078315942132486,79,2022-03-20
A45,10.516835251339748,6.363640617533872,642.6,393,-3.8449076376807017,0.1500973375539767,78,2022-03-21
A45,8.200200251338888,5.0258304051835445,642.16,392,-5.776625036640907,-0.3323111920724855,77,2022-03-22
A45,12.409045427563736,5.662839817961918,642.78,392,-5.33756831009429,-0.1729819153959168,76,2022-03-23
A45,8.196987833829294,3.5531376844626217,642.68,392,-5.846879759369261,-1.0343517831073672,75,2022-03-24
A45,8.422324851000795,5.013734257990039,642.02,394,-1.780534916280184,-0.3959705291306006,74,2022-03-25
A45,10.328407377384549,3.4937810815192987,641.77,392,-4.998718975638052,-1.6813207608918197,73,2022-03-26
A45,11.527084192601992,4.666508706707108,642.6,393,-4.728881203141269,0.383528743841538,72,2022-03-27
A45,9.91743254525434,3.7114642941314018,642.13,391,-4.97220216609321,1.121029631461106,71,2022-03-28
A45,7.112835108228923,3.3521488018393035,642.32,392,-4.168035244778077,-0.4823160876508159,70,2022-03-29
A45,6.830471609148347,4.113004355623222,642.41,392,-3.081557442584232,-0.2330685289245193,69,2022-03-30
A45,7.5104932410143475,5.408277993216855,642.14,393,-0.5692351728079199,-0.5569772676665217,68,2022-03-31
A45,11.407570861263446,4.6750427153272005,642.37,393,-4.146821333065718,-0.5591537434306286,67,2022-04-01
A45,4.2862240401370375,4.352488185614661,643.09,391,-3.407528498041734,-1.4909703713823923,66,2022-04-02
A45,9.316149541452925,4.435618967634176,642.03,391,-3.9571723736272046,-0.6864428956084593,65,2022-04-03
A45,11.930444817573717,4.87147266637102,641.78,391,-6.0504583022176375,0.8611150323597331,64,2022-04-04
A45,15.95349782855276,7.238614898947495,642.14,392,-4.119453417475324,-0.1810185143978697,63,2022-04-05
A45,11.542167292190705,5.847514745903268,642.46,394,-5.272029998518696,0.5461065500964637,62,2022-04-06
A45,4.337302320713284,5.053600834928363,642.84,395,-3.949367211440297,-0.6366115822390928,61,2022-04-07
A45,6.186378205564817,6.913191550594582,642.84,392,-2.4099021618266003,0.2632216364045297,60,2022-04-08
A45,9.588812976508386,5.739029170807253,642.53,394,-6.688448752982503,0.3889283503508601,59,2022-04-09
A45,8.025285896374916,3.9593784397321934,642.89,395,-5.43171860071456,-0.3389237356615236,58,2022-04-10
A45,6.830976795682161,4.848898051960818,642.58,394,-4.502339261155294,1.4991552230174268,57,2022-04-11
A45,11.617674530968822,5.354044401594077,642.73,393,-6.641042125730688,0.3271264261324096,56,2022-04-12
A45,15.171843560786064,6.044667179190136,642.01,393,-4.869040954845963,-0.9707491739311336,55,2022-04-13
A45,10.05114683152034,5.749705649712314,642.77,393,-2.884165074144715,-0.1792397872554044,54,2022-04-14
A45,7.980184773076887,5.2498234694574775,642.8,393,-8.621746677662362,-0.2224495650927973,53,2022-04-15
A45,9.322861315240756,5.448794018354165,642.48,392,-4.688921538514184,-0.2541198521410269,52,2022-04-16
A45,14.066843389908971,4.5469054015862405,642.6,393,-2.767675420469992,-0.4381774580285312,51,2022-04-17
A45,6.459486680734122,5.162203729875396,642.83,392,-2.8104148695241675,-0.0057795769497742,50,2022-04-18
A45,4.483419532539763,4.006476604839852,642.63,392,-3.2066167687860982,0.4679484708600877,49,2022-04-19
A45,6.707651281582615,4.391557848867153,642.43,394,-3.8526776023840985,-1.951892812497933,48,2022-04-20
A45,13.0858639753439,3.16084870290388,642.73,392,-2.124958464771285,0.3861523832358833,47,2022-04-21
A45,11.227897290374274,4.103227836259744,642.75,393,-7.282458322697469,0.7276040742744291,46,2022-04-22
A45,12.636324085464894,6.049517344821504,642.61,393,-4.357660751577555,0.2621582493362377,45,2022-04-23
A45,7.478280389244338,6.0916307377458985,642.77,393,-5.240979339919528,1.1780415931846149,44,2022-04-24
A45,9.804241981900692,3.805993553816141,642.37,392,-2.887393623533596,-0.2053663568583162,43,2022-04-25
A45,10.333078011179063,4.3532447304350965,643.5,395,-5.234005378614208,0.9825047077805312,42,2022-04-26
A45,6.004921534713961,3.931972871250725,642.77,394,-2.710647103733716,1.916711370911204,41,2022-04-27
A45,5.774817257288557,4.159975401121241,642.34,393,-4.593612981763061,-0.3265467059012627,40,2022-04-28
A45,16.07755598736934,4.331528712957764,642.7,393,-5.308812379910802,-0.5102391680766192,39,2022-04-29
A45,6.755957275910765,4.281460426529764,642.61,393,-0.8517478620045811,-0.9696109314027008,38,2022-04-30
A45,8.273351859643148,5.432506182726043,642.58,393,-8.305163321646019,1.9916018465757352,37,2022-05-01
A45,12.795241963464756,5.3310105373591,643.23,394,-5.923668631166785,-0.4381702838485777,36,2022-05-02
A45,9.162157216706508,5.484687245709192,642.7,394,-3.55081105044117,-0.5353881476846465,35,2022-05-03
A45,4.695807689464624,6.928785246726445,642.56,395,-4.334717983949088,0.2444507015011929,34,2022-05-04
A45,14.223998269400456,6.198720944711941,642.4,394,-6.4573407464296935,-0.925484594270252,33,2022-05-05
A45,15.423652630831056,3.818991464678296,643.0,393,-3.4138195721745115,-0.1108796906720904,32,2022-05-06
A45,5.323835224271106,5.089514309038228,642.58,394,-4.945822251154064,1.5328394617080867,31,2022-05-07
A45,10.790406300274949,5.304182827491832,642.59,394,-2.858164264474429,0.1873302733615248,30,2022-05-08
A45,7.855775673361935,6.901576662116794,643.41,395,-1.436866551959053,-0.3981361859445693,29,2022-05-09
A45,10.922856355988063,4.2538954752556055,642.48,394,-3.911822292539192,1.230310602551291,28,2022-05-10
A45,7.191059228108951,5.291490687375597,642.72,394,-5.176484524692182,-1.336243389657109,27,2022-05-11
A45,8.75406745934227,5.147355996521272,642.88,395,-0.2195527194329622,-0.1505531558548448,26,2022-05-12
A45,14.06679236577456,4.920935925594104,642.68,394,-2.119400310971236,0.0064949516347327,25,2022-05-13
A45,9.719484634502528,4.726480038753795,643.25,395,-2.759039567500384,0.0896551234241464,24,2022-05-14
A45,12.40790510020232,5.292889432427407,642.76,396,-3.377181544443893,0.4863484353753063,23,2022-05-15
A45,5.623713263240367,4.08718044932706,642.76,394,-4.142575774091423,1.1895899508381738,22,2022-05-16
A45,4.426783942208575,5.5245355350614425,643.2,394,-1.9629358834931103,-0.8905499181740679,21,2022-05-17
A45,9.623881042320932,5.768703830387168,643.42,394,-5.0384923415741065,-1.0247078086721664,20,2022-05-18
A45,13.161218435343228,4.395964469740603,642.94,395,-7.121988279332411,0.6950423277813761,19,2022-05-19
A45,12.310840060986129,4.389634921516176,642.94,396,-6.274831686193968,-1.4857611050884,18,2022-05-20
A45,10.439618284544355,4.847124939681382,643.94,395,-2.423637769177528,1.6997485260798622,17,2022-05-21
A45,11.54744725186543,3.9960605740779465,643.05,393,-4.4972470948875625,0.5873065900334025,16,2022-05-22
A45,15.269840010840753,4.9586530548887815,643.2,394,-7.61926802520776,-1.219104457080533,15,2022-05-23
A45,10.07563581196226,6.0990680152150425,642.92,395,-5.26381143254782,-1.5762210610954548,14,2022-05-24
A45,9.293252913643466,5.653512738816509,643.03,395,-2.600361941781184,-1.0828054611596911,13,2022-05-25
A45,15.084918057585892,5.876691352449188,642.82,395,-6.695438093067066,-0.5146232762823866,12,2022-05-26
A45,14.9017480098773,4.908322598816032,643.18,395,-5.721570463681796,0.6720837537100688,11,2022-05-27
A45,8.575959786911623,5.42779517895707,642.91,396,-7.612976384746928,0.5004664637812578,10,2022-05-28
A45,11.023296375706895,5.988831571649107,644.02,395,-2.436479185775456,-0.5152335726301054,9,2022-05-29
A45,8.41130008343984,5.075146213546667,643.49,396,-6.823751923240407,0.0499164345318986,8,2022-05-30
A45,10.153546073630665,5.179516964044326,643.39,395,-5.536049043832562,-0.9792750439368336,7,2022-05-31
A45,3.161969588860289,6.5783516901019095,643.42,393,-3.2991791169474203,0.0152160186271728,6,2022-06-01
A45,8.516279395879987,6.015838980633088,643.34,395,-5.399617243542575,0.8340195654368059,5,2022-06-02
A45,10.715077977534246,4.288733697690127,643.46,395,-3.898684081775115,-0.8017729563621229,4,2022-06-03
A45,9.844173501073668,2.4559491577934627,643.07,395,-2.5965473240199595,0.4427934633380202,3,2022-06-04
A45,7.057504160228226,3.1249001789895243,643.6,395,-5.2891519685566255,0.3048393281725849,2,2022-06-05
A45,6.9533265333330165,4.701017970896751,644.07,397,-4.540705738293012,1.7214483120088544,1,2022-06-06
A45,5.701526562141615,3.5348737706687965,643.7,396,-2.5941292865178465,0.9579524445858648,0,2022-06-07
A46,9.257260428550062,4.660096584351715,642.37,391,-5.067982703337454,-0.8133332423242918,255,2022-01-01
A46,6.942899956580313,6.080323355810791,641.63,390,-7.256619280511023,-1.052224212837462,254,2022-01-02
A46,8.797527635279529,4.843757340395488,642.33,392,-5.804587003688964,-0.4368232082384828,253,2022-01-03
A46,8.80951047578534,5.4354514060028185,642.0,391,-7.432095656328459,-0.0434607472150864,252,2022-01-04
A46,20.131315864610567,5.191621798290847,641.83,392,-1.6590369163216212,2.046327000412468,251,2022-01-05
A46,6.104766887459495,5.148759763997579,642.42,392,-4.0753762765410055,-0.4815880305906791,250,2022-01-06
A46,6.65019375812485,4.772980150003125,641.93,391,-3.839554069453373,-0.3250398073156851,249,2022-01-07
A46,11.915570509415105,6.759635796535195,642.07,392,-6.957556051197369,0.9207456090538036,248,2022-01-08
A46,6.598718676755898,3.580743873307009,641.96,392,-7.118897254352242,0.618837162286004,247,2022-01-09
A46,10.408655710806531,5.711804699641872,641.89,392,-3.011969739069829,0.8200121668090377,246,2022-01-10
A46,14.7030309734461,3.781205654817709,642.35,392,-4.231009456122969,-0.2933479713589835,245,2022-01-11
A46,12.099900519891555,5.937020996039375,642.27,392,-4.911783861660647,1.0161667077657732,244,2022-01-12
A46,4.756491223968747,5.172296141651978,641.96,391,-6.164627539779309,-0.457176714497726,243,2022-01-13
A46,12.0106242729943,3.985551080091542,642.44,392,-6.469057690380857,0.9382549333505132,242,2022-01-14
A46,8.55547856083612,3.125394485956324,642.53,390,-4.980520939472161,-1.4466468676655024,241,2022-01-15
A46,13.383848796750565,4.631877370095593,642.43,391,-9.37511239780028,1.4090988484710123,240,2022-01-16
A46,10.441025922573438,4.343888312355739,641.81,391,-6.6871969890456455,-1.9465608198892888,239,2022-01-17
A46,9.135464983181867,5.0786311869506005,642.48,392,-4.857029931702174,0.3479486207980989,238,2022-01-18
A46,12.571634980778144,3.9228002279257934,642.22,392,-1.8804771585839468,-0.7988669075592012,237,2022-01-19
A46,12.366891501859154,5.347514031938714,641.98,393,-4.7969754195557375,1.2014746718341438,236,2022-01-20
A46,15.322710738566313,4.160549711514109,641.66,393,-5.104805928540927,-1.2112300063423689,235,2022-01-21
A46,9.00399552897445,4.597121168100331,642.2,393,-5.189627668741143,-0.5268087821442868,234,2022-01-22
A46,2.7540889630861987,4.671276470052492,642.09,391,-3.8933592650496935,-1.5927114814084882,233,2022-01-23
A46,14.542639476138469,5.619722674825045,641.54,393,-8.314607695470999,-0.170610560843495,232,2022-01-24
A46,8.201697577832043,5.327869295300181,641.9,393,-4.122994231618035,1.2596299814191536,231,2022-01-25
A46,10.204004386228954,5.22359351351654,642.09,392,-6.751323429447178,-0.4559441907324966,230,2022-01-26
A46,6.449592832905827,5.549820968121803,642.75,390,-4.280452013721853,0.3837323601346617,229,2022-01-27
A46,9.096129950563636,7.0587343001407135,641.25,392,-4.074270347978645,0.0848605172716756,228,2022-01-28
A46,9.385197888147024,3.669715552788932,642.19,392,-4.988207642505722,-1.2384741880059569,227,2022-01-29
A46,8.723163451264519,5.495733704084231,642.33,392,-3.166966762866232,-1.3557206257350845,226,2022-01-30
A46,7.651382314073952,4.564834525045521,642.35,392,-3.995514209179712,0.4168031606677178,225,2022-01-31
A46,11.094810521173176,3.3875513326514586,641.39,392,-2.9555904210864945,1.7685988907198629,224,2022-02-01
A46,5.530231640169214,5.618222234199441,642.32,391,-0.7874928127086704,0.2962284108569598,223,2022-02-02
A46,7.0486293731344976,4.2955839128168085,642.28,391,-6.115864746994072,1.3147689644447489,222,2022-02-03
A46,11.103251763681738,4.72927349964293,641.91,392,-4.531349731027508,-0.3922473121479802,221,2022-02-04
A46,6.642876210452492,5.886151726671451,642.14,391,-5.308521660024802,0.1839694051972329,220,2022-02-05
A46,10.972767437574296,3.651216958512919,642.44,391,-7.958756146252285,-2.2972448954885896,219,2022-02-06
A46,8.984147606486115,4.4139576506359575,641.8,391,-3.2222207787784964,0.6348750449109657,218,2022-02-07
A46,8.663888309205403,4.482013836694775,642.51,392,-4.3892553244887065,-1.101849722324206,217,2022-02-08
A46,9.769679803500845,5.024211955280277,642.26,392,-5.473971587807244,-0.5795407957057279,216,2022-02-09
A46,13.183969685976514,3.3666164561850924,642.06,392,-4.115643083091375,-1.181768734671836,215,2022-02-10
A46,12.644587781555188,6.51224003649274,642.58,391,-6.102889735122037,-1.2601650271561091,214,2022-02-11
A46,11.811556974073095,6.849568300895419,641.91,390,-5.178887919925834,-1.0098676857253142,213,2022-02-12
A46,11.334589574193137,5.324204191344436,642.1,391,-6.981553646640164,-1.3477064052350467,212,2022-02-13
A46,8.610297896384278,5.026749154142439,642.03,392,-0.3704064464116943,-0.8878325832079598,211,2022-02-14
A46,17.257742147163405,4.531918757070088,642.31,390,-5.217817823921076,1.324088778450908,210,2022-02-15
A46,10.342141475640572,6.060676281060145,642.1,393,-5.682338007051313,-0.3455383981225721,209,2022-02-16
A46,9.379020418912992,4.559758532922868,641.72,391,-5.1411519983232346,-0.3006053274491756,208,2022-02-17
A46,10.006376022263648,4.505568239887632,642.19,393,-3.1615275300735584,-0.4753574139078369,207,2022-02-18
A46,12.620067088528288,5.336180143556228,641.88,390,-8.565572294906339,0.3454421777511879,206,2022-02-19
A46,9.280285772175624,5.710906607117924,642.52,392,-4.273239438732187,1.878439158878724,205,2022-02-20
A46,10.439819669874936,5.73173108402054,641.98,392,-5.278586432825328,-2.2453151253271746,204,2022-02-21
A46,9.50114114143738,5.688968945265848,641.49,391,-6.953111866534248,0.3525249842189983,203,2022-02-22
A46,14.478142778262589,5.604256800870541,641.79,391,-4.784150168666796,0.0147066385967481,202,2022-02-23
A46,6.6931433996023575,4.096241276059712,641.58,391,-3.9291550850741137,0.5475660138160561,201,2022-02-24
A46,7.172909957824338,5.909503430860852,641.85,391,-1.9398763846531288,0.7482652467960599,200,2022-02-25
A46,4.946250271771505,2.546949290565712,641.39,392,-5.409430407809756,-1.0910520807848394,199,2022-02-26
A46,13.216434732166212,3.3428400842265336,641.87,392,-5.4979181609614,1.2227511342402857,198,2022-02-27
A46,5.024866697479744,5.549312510163992,642.26,393,-4.847607525966173,-1.4446878042214522,197,2022-02-28
A46,13.03233416266572,4.6904586439944085,642.27,391,-4.5750051136832575,0.980736180084246,196,2022-03-01
A46,10.93488209363085,3.613722446483261,642.06,392,-4.255775774502133,-0.4265939686397622,195,2022-03-02
A46,16.26984076833903,3.8638337211674254,642.55,392,-6.755212742395463,-0.7784406892436654,194,2022-03-03
A46,10.63950556753166,5.462494701905787,641.74,392,-2.6103062926825444,0.5681257130536752,193,2022-03-04
A46,7.390817420420199,3.863447446198127,642.02,389,-3.8400950042042927,0.6422105506229887,192,2022-03-05
A46,9.422322996743867,5.585818442002217,642.41,391,-4.532687596734585,-0.8673917720710507,191,2022-03-06
A46,6.901963176530744,5.568216265926717,642.06,391,-3.1270170976112928,0.3992240238284084,190,2022-03-07
A46,8.016766110270588,5.737982425651065,642.16,392,-4.343352470306677,0.8640908913210087,189,2022-03-08
A46,6.501174223855737,4.767200655695186,642.06,390,-0.0934052627991208,0.9277503882661854,188,2022-03-09
A46,10.78659605018875,4.6432438597326815,641.88,391,-4.626270456594713,-0.2576839862109414,187,2022-03-10
A46,8.288756671189603,3.47936566835146,642.03,392,-6.6847024261459564,-0.2962655692525622,186,2022-03-11
A46,14.163143235265157,5.736632391597612,642.22,392,-2.8640861484775564,0.2057350157001736,185,2022-03-12
A46,6.350322768303455,5.989641089492992,642.15,391,-8.328638468005485,0.2468463835889118,184,2022-03-13
A46,8.582018809272157,5.448067121515017,642.67,392,-7.530682455754594,-0.8387669666420442,183,2022-03-14
A46,4.863317763173157,6.068220921477924,641.8,393,-7.433519482067396,0.5612490519843732,182,2022-03-15
A46,10.508789509732209,6.448736360253191,642.34,391,-3.4152994000172483,2.09057115775266,181,2022-03-16
A46,10.330392436158547,4.111067675304769,642.15,391,-1.54269312929426,-0.4088448895480704,180,2022-03-17
A46,11.212197545147705,5.677904697182406,642.25,393,-6.3997467305840186,1.5226201629069989,179,2022-03-18
A46,11.469068499226193,7.008348318918054,642.34,391,-3.7916896093743375,-1.5665654627677197,178,2022-03-19
A46,13.146621176049006,6.043360773979678,642.56,392,-6.521334401352371,0.308682732478486,177,2022-03-20
A46,18.010261305794955,6.311302996981549,642.28,392,-7.0478452143778005,-0.2692930648567812,176,2022-03-21
A46,7.133869902104765,4.552963158200253,642.45,392,-5.126983473310319,2.8859581853382306,175,2022-03-22
A46,6.9643669184983965,5.754937645681856,641.85,392,-4.632547591060507,-1.7589994218080895,174,2022-03-23
A46,13.257813952184948,4.2320414221226015,642.81,392,-3.9273872035140505,-0.7156386952189057,173,2022-03-24
A46,8.526993538044206,4.908209211631555,642.56,390,-7.059964722398008,2.172637083133362,172,2022-03-25
A46,11.274230031053882,5.235420349329726,642.2,392,-2.034315690394738,-1.494676942585632,171,2022-03-26
A46,11.887639487749803,4.119479302158503,642.01,393,-6.402879738443606,0.0462362412112146,170,2022-03-27
A46,10.992523381774769,5.209217247729105,642.09,390,-8.007414052581401,-0.4380952608741429,169,2022-03-28
A46,11.960330799054256,4.631179155124887,642.17,392,-6.6883577332000765,0.1691704103200718,168,2022-03-29
A46,7.713748463498511,6.4822723291360775,641.94,391,-6.5114147880811135,-0.1163351642969244,167,2022-03-30
A46,6.7372256935760415,3.9790863482369816,642.26,392,-5.188112490081728,0.1010960666141256,166,2022-03-31
A46,12.2516537662315,5.249105693105277,642.2,392,-3.83397452051356,0.1738621864072474,165,2022-04-01
A46,8.56573108396674,5.515229570195447,642.17,393,-5.829551045122488,0.8168284206034568,164,2022-04-02
A46,9.036015308986691,7.0122367392058536,641.77,392,-4.695194248441774,-0.6464820474334038,163,2022-04-03
A46,11.275165639282427,6.30983769681341,641.63,392,-1.2999600602940125,-0.0766284623305728,162,2022-04-04
A46,9.088337070118602,6.943176945420338,641.95,392,-4.02881653168669,-1.4361159665333445,161,2022-04-05
A46,12.49793287309418,7.389107043489165,642.35,390,-4.914799855647044,1.4046084080516732,160,2022-04-06
A46,12.056723648150284,5.119701774961303,642.25,393,-3.765551346277297,1.438510063993884,159,2022-04-07
A46,10.823050488817769,4.317310603633138,642.45,391,-7.21970219749842,-0.64704249400017,158,2022-04-08
A46,9.058022175914797,4.3242754995093975,642.12,391,-3.8692937728040535,1.869876185965192,157,2022-04-09
A46,12.877712894005048,4.936249579396717,642.09,392,-6.405225111980532,0.6817072126811523,156,2022-04-10
A46,8.747019797974112,5.953106077462972,642.25,391,-4.020830161357049,-0.2271870320690187,155,2022-04-11
A46,9.63654346699446,5.5463478512400055,642.14,391,-4.549868294286993,1.5318904269361886,154,2022-04-12
A46,3.5446626398925964,4.688832864594717,642.31,392,-4.505781889929262,-2.049271562763331,153,2022-04-13
A46,8.789544043959152,5.4981298951398685,642.33,391,-4.913678997729655,1.3683668038511516,152,2022-04-14
A46,13.678806275190716,5.31402904922929,642.06,391,-5.1462144593759165,-1.1453291480333434,151,2022-04-15
A46,3.999273136643119,5.175844162113781,642.56,392,-4.0486928135098,1.6764028445945651,150,2022-04-16
A46,7.062390265373651,5.444528313561919,642.09,392,-2.2149717613402458,1.8439624896619893,149,2022-04-17
A46,7.750007928450557,3.3848126313454925,642.3,393,-2.368517562955382,0.0726632113216586,148,2022-04-18
A46,6.194425267461147,4.464863036730701,642.17,390,-6.693022109653215,-0.0278910309970955,147,2022-04-19
A46,9.480247384538169,4.245358735969417,642.03,393,-5.061131957223803,2.2249578816513167,146,2022-04-20
